gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,curcd,at,che,dlc,ebit,lct,revt,costat,mkvalt,gsector
141846,20131231,2013,INDL,C,D,STD,ACAD,USD,189.1180,185.7900,0.0000,-38.2970,6.9790,1.1450,A,2276.6640,35
141846,20141231,2014,INDL,C,D,STD,ACAD,USD,325.4580,322.4860,0.0000,-93.2300,15.8340,0.1200,A,3176.4923,35
141846,20151231,2015,INDL,C,D,STD,ACAD,USD,221.8960,215.1320,0.0000,-155.0120,21.9020,0.0610,A,3634.1254,35
141846,20161231,2016,INDL,C,D,STD,ACAD,USD,561.1530,529.0360,0.0000,-272.8150,42.5850,17.3310,A,3500.2243,35
141846,20171231,2017,INDL,C,D,STD,ACAD,USD,384.5060,341.3420,0.0000,-296.0100,49.0300,121.3010,A,3746.0152,35
141846,20181231,2018,INDL,C,D,STD,ACAD,USD,540.2020,473.5200,0.0000,-247.4440,59.5650,223.8070,A,2326.1192,35
141846,20191231,2019,INDL,C,D,STD,ACAD,USD,783.1830,697.4290,3.4340,-246.5450,74.8260,339.0760,A,6642.6645,35
141847,20031231,2003,INDL,C,D,STD,ODSY,USD,179.5580,38.9740,0.0040,50.7960,30.5340,274.3090,I,1076.6746,35
141913,20030531,2002,INDL,C,D,STD,GPN,USD,484.2340,38.0100,1.4560,94.5220,62.8610,516.0840,A,1262.4880,45
141913,20040531,2003,INDL,C,D,STD,GPN,USD,832.8950,34.4720,206.2990,122.5490,286.0720,629.3200,A,1776.2529,45
141913,20050531,2004,INDL,C,D,STD,GPN,USD,853.5050,48.9790,61.6480,163.8270,182.8030,784.3310,A,2709.4914,45
141913,20060531,2005,INDL,C,D,STD,GPN,USD,1018.6780,218.4750,0.7460,202.9660,149.6550,908.0560,A,3717.7361,45
141913,20070531,2006,INDL,C,D,STD,GPN,USD,1200.6290,308.8720,0.0000,221.1770,142.8770,1061.5230,A,3238.3551,45
141913,20080531,2007,INDL,C,D,STD,GPN,USD,1445.9070,456.0600,1.5270,252.6760,217.7520,1274.2290,A,3760.4591,45
141913,20090531,2008,INDL,C,D,STD,GPN,USD,1676.8210,426.9350,39.5670,309.0930,336.1770,1601.5240,A,2892.8022,45
141913,20100531,2009,INDL,C,D,STD,GPN,USD,2039.3260,769.9460,227.3560,325.8620,672.4710,1642.4680,A,3360.2647,45
141913,20110531,2010,INDL,C,D,STD,GPN,USD,3350.5310,1354.2850,356.5470,347.7550,1444.3640,1859.8020,A,4174.2066,45
141913,20120531,2011,INDL,C,D,STD,GPN,USD,2688.1430,781.2750,291.8110,407.1090,837.2850,2203.8470,A,3336.8465,45
141913,20130531,2012,INDL,C,D,STD,GPN,USD,3125.0560,680.4700,259.7960,401.6970,704.1140,2375.9230,A,3617.4310,45
141913,20140531,2013,INDL,C,D,STD,GPN,USD,4018.6500,581.8720,457.8050,418.6490,1211.6180,2554.2360,A,4720.0818,45
141913,20150531,2014,INDL,C,D,STD,GPN,USD,5793.5480,650.7390,655.1290,467.0890,3015.9040,2775.5940,A,6813.8220,45
141913,20160531,2015,INDL,C,D,STD,GPN,USD,10509.9520,1044.7280,513.9780,474.1740,2430.7070,2898.1500,A,11997.0452,45
141913,20161231,2016,INDL,C,D,STD,GPN,USD,10664.3500,1162.7790,569.8570,430.8530,2851.9560,2949.9600,A,10563.2303,45
141913,20171231,2017,INDL,C,D,STD,GPN,USD,12998.0690,1335.8550,735.4740,653.4680,3815.5900,3975.1630,A,15956.2032,45
141913,20181231,2018,INDL,C,D,STD,GPN,USD,13230.7740,1210.8780,815.5610,793.1550,3268.6200,3366.3660,A,16290.6211,45
141913,20191231,2019,INDL,C,D,STD,GPN,USD,44480.1620,1678.2730,587.1860,1047.0170,3579.3460,4911.8920,A,54809.2586,45
141982,20051231,2005,INDL,C,D,STD,ATPAQ,USD,823.7630,77.7750,12.1790,25.9310,165.2330,146.6740,I,1095.2369,10
141982,20061231,2006,INDL,C,D,STD,ATPAQ,USD,1447.0580,210.0890,32.6860,99.6260,249.8290,414.1820,I,1194.8557,10
141982,20071231,2007,INDL,C,D,STD,ATPAQ,USD,2307.1330,213.4300,12.1650,149.3710,345.7630,599.3240,I,1805.8953,10
141983,20030630,2003,INDL,C,D,STD,BGPTQ,USD,2049.8120,105.1980,8.3640,178.0990,520.1170,3139.2770,I,1849.5480,45
141983,20041231,2004,INDL,C,D,STD,BGPTQ,USD,2182.7070,265.8630,19.3480,-85.4100,909.4440,3375.7820,I,1600.5396,45
141983,20051231,2005,INDL,C,D,STD,BGPTQ,USD,1972.4260,376.5870,23.3360,-365.5600,1041.4970,3388.9000,I,1584.0887,45
141983,20061231,2006,INDL,C,D,STD,BGPTQ,USD,1939.2400,392.6680,0.3600,-169.6480,1037.6110,3444.0030,I,1586.5448,45
142230,20031231,2003,INDL,C,D,STD,MMP,USD,1194.6240,119.5800,0.9000,125.4430,106.8830,485.1600,A,1085.5500,10
142230,20041231,2004,INDL,C,D,STD,MMP,USD,1817.8320,123.4820,15.1000,163.8070,166.0040,695.3740,A,1696.7951,10
142230,20051231,2005,INDL,C,D,STD,MMP,USD,1876.5180,42.0260,14.3450,207.2080,185.8950,1137.0720,A,1955.7486,10
142230,20061231,2006,INDL,C,D,STD,MMP,USD,1952.6490,11.6730,270.8390,248.7290,518.3890,1223.5600,A,2561.5346,10
142230,20071231,2007,INDL,C,D,STD,MMP,USD,2101.1940,0.0000,0.0000,297.5320,220.6450,1318.1210,A,2885.4346,10
142230,20081231,2008,INDL,C,D,STD,MMP,USD,2296.1150,33.2410,0.0000,368.9030,195.2580,1212.7860,A,2016.3362,10
142230,20091231,2009,INDL,C,D,STD,MMP,USD,3163.1480,4.1680,0.0000,294.9800,229.3970,1014.1710,A,4618.4580,10
142230,20101231,2010,INDL,C,D,STD,MMP,USD,3717.9000,21.8620,0.0000,403.2660,275.0470,1557.4470,A,6355.1765,10
142230,20111231,2011,INDL,C,D,STD,MMP,USD,4045.0010,209.6200,0.0000,516.1340,311.0550,1748.6670,A,7765.3246,10
142230,20121231,2012,INDL,C,D,STD,MMP,USD,4420.0670,328.2780,0.0000,549.0970,392.6200,1772.0740,A,9769.6212,10
142230,20131231,2013,INDL,C,D,STD,MMP,USD,4820.8120,40.0170,249.9710,698.7810,638.2760,1897.6060,A,14341.9803,10
142230,20141231,2014,INDL,C,D,STD,MMP,USD,5517.2850,23.2470,0.0000,954.8370,536.1550,2303.7230,A,18769.4409,10
142230,20151231,2015,INDL,C,D,STD,MMP,USD,6041.5670,28.7310,250.3350,898.9370,713.0720,2188.4530,A,15446.8418,10
142230,20161231,2016,INDL,C,D,STD,MMP,USD,6772.0730,64.6000,0.0000,856.3560,481.6560,2205.4100,A,17227.3039,10
142230,20171231,2017,INDL,C,D,STD,MMP,USD,7394.3750,212.7580,250.9740,931.7190,836.5100,2507.6610,A,16176.0935,10
142230,20181231,2018,INDL,C,D,STD,MMP,USD,7747.5370,218.2830,59.4890,1075.0640,676.5560,2826.5730,A,13020.8067,10
142230,20191231,2019,INDL,C,D,STD,MMP,USD,8437.7290,85.4450,26.2210,1031.7680,666.8760,2727.9120,A,14359.6966,10
142260,20051231,2005,INDL,C,D,STD,OIS,USD,1342.8720,15.2980,3.9010,194.0730,262.6970,1531.6360,A,1557.9907,10
142260,20061231,2006,INDL,C,D,STD,OIS,USD,1571.0940,28.3960,6.8730,293.8130,280.4160,1923.3570,A,1588.8423,10
142260,20071231,2007,INDL,C,D,STD,OIS,USD,1929.6260,30.5920,4.7180,296.8980,304.9110,2088.2350,A,1685.2550,10
142260,20091231,2009,INDL,C,D,STD,OIS,USD,1932.3860,89.7420,0.4640,210.6510,315.2230,2108.2500,A,1957.2314,10
142260,20101231,2010,INDL,C,D,STD,OIS,USD,3015.9990,96.3500,181.1750,262.6230,554.1750,2411.9840,A,3258.2715,10
142260,20111231,2011,INDL,C,D,STD,OIS,USD,3703.6410,71.7210,34.4350,509.3320,474.9490,3479.1800,A,3916.9409,10
142260,20121231,2012,INDL,C,D,STD,OIS,USD,4439.9620,253.1720,30.4800,675.5700,518.5320,4397.8880,A,3912.8803,10
142260,20131231,2013,INDL,C,D,STD,OIS,USD,4131.2610,599.3060,0.5290,516.5760,373.8360,2670.1630,A,5511.3930,10
142260,20141231,2014,INDL,C,D,STD,OIS,USD,1809.6120,53.2630,0.5300,319.5170,271.4120,1819.6090,A,2592.5313,10
142260,20151231,2015,INDL,C,D,STD,OIS,USD,1599.1380,35.9730,0.5330,53.7580,154.2000,1099.9770,A,1388.4693,10
142260,20161231,2016,INDL,C,D,STD,OIS,USD,1383.8980,68.8000,0.5380,-69.8810,107.2320,694.4440,A,2003.5860,10
142260,20171231,2017,INDL,C,D,STD,OIS,USD,1301.5110,53.4590,0.4110,-69.1960,115.2700,670.6270,A,1445.8187,10
142337,20101231,2010,INDL,C,D,STD,NOG,USD,509.6940,191.8360,0.0000,11.5050,59.6670,44.5590,A,1690.5301,10
142337,20111231,2011,INDL,C,D,STD,NOG,USD,725.5940,6.2800,0.0000,67.2500,119.6610,149.3890,A,1518.6534,10
142337,20121231,2012,INDL,C,D,STD,NOG,USD,1190.9350,13.3880,0.0000,134.6370,100.4570,311.5730,A,1068.6251,10
142382,20041231,2004,INDL,C,D,STD,EAC.1,USD,1123.4000,1.1030,0.0000,150.8690,86.6830,298.5330,I,1139.9861,10
142382,20051231,2005,INDL,C,D,STD,EAC.1,USD,1705.7050,1.6540,0.0000,215.1560,190.1950,457.3240,I,1581.3983,10
142382,20061231,2006,INDL,C,D,STD,EAC.1,USD,2006.9000,0.7630,0.0000,167.1180,186.4630,640.8620,I,1300.8014,10
142382,20071231,2007,INDL,C,D,STD,EAC.1,USD,2784.5610,1.7040,0.0000,222.6730,204.7300,754.9450,I,1778.7211,10
142382,20081231,2008,INDL,C,D,STD,EAC.1,USD,3633.1950,2.0390,0.0000,449.7240,352.2520,1135.4180,I,1315.6070,10
142382,20091231,2009,INDL,C,D,STD,EAC.1,USD,3663.9610,13.9580,0.0000,6.1070,260.3730,685.4160,I,2622.9484,10
142391,20091231,2009,INDL,C,D,STD,TAT,USD,307.0830,90.4840,7.5010,-51.8250,29.1350,29.2690,I,1037.1663,10
142391,20101231,2010,INDL,C,D,STD,TAT,USD,472.3470,34.6760,106.6730,-60.0200,135.4250,85.5630,I,1120.3552,10
142459,20041231,2004,INDL,C,D,STD,USPI.1,USD,922.3040,93.4670,15.3160,88.7070,91.7890,389.5300,I,1194.5382,35
142459,20051231,2005,INDL,C,D,STD,USPI.1,USD,1028.8410,130.4400,15.9220,110.8690,122.1640,474.7410,I,1423.6985,35
142459,20061231,2006,INDL,C,D,STD,USPI.1,USD,1231.8560,31.7400,26.3730,127.4910,185.6820,578.8250,I,1267.5285,35
142460,20021231,2002,INDL,C,D,STD,BTU,USD,5140.1770,71.2100,47.5150,160.0250,631.5360,2701.9980,A,1531.6520,10
142460,20031231,2003,INDL,C,D,STD,BTU,USD,5280.2650,117.5020,23.0490,119.6630,631.9680,2829.4800,A,2279.3264,10
142460,20041231,2004,INDL,C,D,STD,BTU,USD,6178.5920,389.6360,18.9790,206.8020,774.1440,3631.5820,A,5241.6734,10
142460,20051231,2005,INDL,C,D,STD,BTU,USD,6852.0060,503.2780,22.5850,386.8000,1022.9230,4644.4530,A,10852.9832,10
142460,20061231,2006,INDL,C,D,STD,BTU,USD,9514.0560,326.5110,95.7570,507.0680,1367.5310,5256.3150,A,10662.0573,10
142460,20071231,2007,INDL,C,D,STD,BTU,USD,9668.3070,45.2790,134.3730,465.5790,2186.9860,4574.7120,A,16646.9299,10
142460,20081231,2008,INDL,C,D,STD,BTU,USD,9822.4000,449.7000,17.0000,1320.0000,1856.2000,6593.4000,A,6066.1738,10
142460,20091231,2009,INDL,C,D,STD,BTU,USD,9955.3000,988.8000,14.1000,890.7000,1312.4000,6012.4000,A,12125.5028,10
142460,20101231,2010,INDL,C,D,STD,BTU,USD,11363.1000,1295.2000,43.2000,1297.4000,1513.7000,6860.0000,A,17289.6993,10
142460,20111231,2011,INDL,C,D,STD,BTU,USD,16733.0000,806.3000,101.1000,1620.9000,1823.7000,7974.4000,A,8976.1210,10
142460,20121231,2012,INDL,C,D,STD,BTU,USD,15809.0000,567.7000,47.8000,1145.6000,1674.1000,8077.5000,A,7147.4460,10
142460,20131231,2013,INDL,C,D,STD,BTU,USD,14133.4000,451.2000,31.7000,-221.3000,1775.5000,7013.7000,A,5275.0530,10
142460,20141231,2014,INDL,C,D,STD,BTU,USD,13191.1000,309.2000,21.2000,-22.6000,1863.1000,6792.2000,A,2102.9580,10
142460,20171231,2017,INDL,C,D,STD,BTU,USD,8181.2000,1052.2000,42.1000,648.8000,1244.9000,5550.8000,A,4141.7240,10
142460,20181231,2018,INDL,C,D,STD,BTU,USD,7423.7000,998.6000,36.5000,619.1000,1058.5000,5581.8000,A,3364.9920,10
142748,20031231,2003,INDL,C,D,STD,ARB.1,USD,184.1940,68.4330,0.0000,85.9370,91.8430,273.5500,I,1281.2212,25
142748,20041231,2004,INDL,C,D,STD,ARB.1,USD,196.1210,86.9010,0.0000,95.0840,96.0070,296.5530,I,1213.0128,25
142748,20051231,2005,INDL,C,D,STD,ARB.1,USD,250.8800,93.4080,0.0000,93.6080,102.1620,309.9550,I,1179.0511,25
142748,20061231,2006,INDL,C,D,STD,ARB.1,USD,210.3200,61.2650,0.0000,76.8620,110.1050,329.2500,I,1289.8205,25
142748,20071231,2007,INDL,C,D,STD,ARB.1,USD,180.5430,21.1410,5.0000,60.1130,114.4590,338.4690,I,1176.8467,25
142748,20101231,2010,INDL,C,D,STD,ARB.1,USD,229.2410,18.9250,53.0000,70.4720,127.1560,395.3790,I,1123.2406,25
142748,20121231,2012,INDL,C,D,STD,ARB.1,USD,269.0920,66.4690,0.0000,88.2320,83.7830,449.8580,I,1242.8083,25
142811,20021231,2002,INDL,C,D,STD,FTI.1,USD,1362.7000,32.4000,59.5000,105.0000,728.2000,2071.5000,I,1338.1650,10
142811,20031231,2003,INDL,C,D,STD,FTI.1,USD,1590.6000,29.0000,20.4000,120.0000,845.1000,2307.1000,I,1542.4600,10
142811,20041231,2004,INDL,C,D,STD,FTI.1,USD,1893.9000,124.1000,2.7000,110.6000,995.4000,2767.7000,I,2212.1400,10
142811,20051231,2005,INDL,C,D,STD,FTI.1,USD,2095.6000,152.9000,3.3000,132.0000,1058.2000,3226.7000,I,2922.8520,10
142811,20061231,2006,INDL,C,D,STD,FTI.1,USD,2487.8000,79.5000,5.8000,304.0000,1208.2000,3790.7000,I,4147.6990,10
142811,20071231,2007,INDL,C,D,STD,FTI.1,USD,3211.1000,129.5000,7.2000,450.7000,1785.2000,4615.4000,I,7332.3873,10
142811,20081231,2008,INDL,C,D,STD,FTI.1,USD,3586.3000,340.1000,23.0000,530.8000,1962.5000,4550.9000,I,2976.7959,10
142811,20091231,2009,INDL,C,D,STD,FTI.1,USD,3509.5000,460.7000,28.5000,531.0000,1678.5000,4405.4000,I,7046.5894,10
142811,20101231,2010,INDL,C,D,STD,FTI.1,USD,3644.2000,315.5000,12.2000,551.6000,1495.4000,4125.6000,I,10653.1962,10
142811,20111231,2011,INDL,C,D,STD,FTI.1,USD,4271.0000,344.0000,587.6000,562.4000,2232.9000,5099.0000,I,12420.2940,10
142811,20121231,2012,INDL,C,D,STD,FTI.1,USD,5902.9000,342.1000,60.4000,648.0000,1970.4000,6151.4000,I,10154.9930,10
142811,20131231,2013,INDL,C,D,STD,FTI.1,USD,6605.6000,399.1000,42.5000,776.3000,2614.7000,7126.2000,I,12311.1180,10
142811,20141231,2014,INDL,C,D,STD,FTI.1,USD,7175.6000,638.8000,11.7000,1072.1000,2783.6000,7942.6000,I,10844.6310,10
142811,20151231,2015,INDL,C,D,STD,FTI.1,USD,6437.9000,916.2000,21.9000,704.3000,2343.3000,6362.7000,I,6579.6131,10
142814,20090630,2009,INDL,C,D,STD,SYNA,USD,376.2210,191.9700,65.3030,69.4690,136.3230,473.3020,A,1340.8072,45
142814,20130630,2013,INDL,C,D,STD,SYNA,USD,691.2660,355.3030,0.0000,100.5600,149.6260,663.5880,A,1283.6624,45
142814,20140630,2014,INDL,C,D,STD,SYNA,USD,1020.3330,447.2050,0.0000,149.0470,254.4080,947.5390,A,3341.3530,45
142814,20150630,2015,INDL,C,D,STD,SYNA,USD,1519.4000,399.9000,11.3000,143.4000,446.7000,1703.0000,A,3255.1646,45
142814,20160630,2016,INDL,C,D,STD,SYNA,USD,1300.2000,352.2000,18.8000,90.0000,350.8000,1666.9000,A,1892.6450,45
142814,20170630,2017,INDL,C,D,STD,SYNA,USD,1266.7000,367.8000,15.0000,84.8000,310.4000,1718.2000,A,1791.1310,45
142814,20180630,2018,INDL,C,D,STD,SYNA,USD,1499.8000,301.0000,0.0000,-49.9000,283.8000,1630.3000,A,1775.5425,45
142945,20071231,2007,INDL,C,D,STD,ARD.1,USD,349.3220,5.2130,0.0000,56.9590,19.2160,100.0900,I,1429.7771,10
142945,20081231,2008,INDL,C,D,STD,ARD.1,USD,591.6850,58.4910,0.0000,136.8500,19.7900,208.8590,I,1073.3189,10
142945,20091231,2009,INDL,C,D,STD,ARD.1,USD,657.0710,63.6350,0.0000,51.4200,18.5720,126.2410,I,1668.4853,10
142952,20050930,2005,INDL,C,D,STD,NRGY.1,USD,1502.2440,9.5000,17.9310,78.4670,294.9030,1050.1360,I,1110.4596,10
142952,20060930,2006,INDL,C,D,STD,NRGY.1,USD,1639.0350,12.0440,16.8680,72.3030,308.2490,1387.5610,I,1225.9362,10
142952,20070930,2007,INDL,C,D,STD,NRGY.1,USD,1744.4000,7.7000,25.5000,125.8000,310.8000,1483.1000,I,1573.5377,10
142952,20080930,2008,INDL,C,D,STD,NRGY.1,USD,2137.6000,17.3000,60.5000,138.6000,449.1000,1878.9000,I,1096.9655,10
142952,20090930,2009,INDL,C,D,STD,NRGY.1,USD,2133.1000,11.6000,22.0000,178.3000,257.2000,1570.6000,I,1781.0525,10
142953,20021231,2002,INDL,C,D,STD,MDLZ,USD,57100.0000,215.0000,1467.0000,6287.0000,7169.0000,29723.0000,A,67372.9977,30
142953,20031231,2003,INDL,C,D,STD,MDLZ,USD,59285.0000,514.0000,1871.0000,5973.0000,7861.0000,31010.0000,A,55480.8101,30
142953,20041231,2004,INDL,C,D,STD,MDLZ,USD,59928.0000,282.0000,2795.0000,5315.0000,9078.0000,32175.0000,A,60727.6916,30
142953,20051231,2005,INDL,C,D,STD,MDLZ,USD,57628.0000,316.0000,2725.0000,5210.0000,8724.0000,34115.0000,A,47040.5478,30
142953,20061231,2006,INDL,C,D,STD,MDLZ,USD,55574.0000,239.0000,3740.0000,5255.0000,10473.0000,34356.0000,A,58404.2361,30
142953,20071231,2007,INDL,C,D,STD,MDLZ,USD,67993.0000,567.0000,8107.0000,4908.0000,17086.0000,37241.0000,A,50047.1761,30
142953,20081231,2008,INDL,C,D,STD,MDLZ,USD,63078.0000,1244.0000,1662.0000,5130.0000,11044.0000,42201.0000,A,39450.7319,30
142953,20091231,2009,INDL,C,D,STD,MDLZ,USD,66714.0000,2101.0000,966.0000,5874.0000,11491.0000,40386.0000,A,40168.9143,30
142953,20101231,2010,INDL,C,D,STD,MDLZ,USD,95289.0000,2481.0000,1865.0000,6790.0000,15660.0000,49207.0000,A,55081.5912,30
142953,20111231,2011,INDL,C,D,STD,MDLZ,USD,93837.0000,1974.0000,3836.0000,7131.0000,18445.0000,54366.0000,A,66048.6319,30
142953,20121231,2012,INDL,C,D,STD,MDLZ,USD,75478.0000,4475.0000,3851.0000,4268.0000,14873.0000,35015.0000,A,45255.6878,30
142953,20131231,2013,INDL,C,D,STD,MDLZ,USD,72557.0000,2664.0000,2639.0000,4216.0000,14396.0000,35299.0000,A,60200.5141,30
142953,20141231,2014,INDL,C,D,STD,MDLZ,USD,66815.0000,1715.0000,2835.0000,4417.0000,14007.0000,34244.0000,A,60431.7593,30
142953,20151231,2015,INDL,C,D,STD,MDLZ,USD,62843.0000,1892.0000,841.0000,4157.0000,10922.0000,29636.0000,A,70848.6797,30
142953,20161231,2016,INDL,C,D,STD,MDLZ,USD,61538.0000,1874.0000,3982.0000,3864.0000,14417.0000,25923.0000,A,67752.4648,30
142953,20171231,2017,INDL,C,D,STD,MDLZ,USD,63109.0000,932.0000,4680.0000,4155.0000,15793.0000,25896.0000,A,63692.2208,30
142953,20181231,2018,INDL,C,D,STD,MDLZ,USD,62729.0000,1100.0000,5840.0000,4043.0000,16737.0000,25938.0000,A,58083.5300,30
142953,20191231,2019,INDL,C,D,STD,MDLZ,USD,64549.0000,1328.0000,4397.0000,4411.0000,15322.0000,25868.0000,A,79040.1305,30
142956,20141231,2014,INDL,C,D,STD,OMCL,USD,560.2140,125.8880,0.0000,50.1830,112.3300,440.9000,A,1186.3253,35
142956,20151231,2015,INDL,C,D,STD,OMCL,USD,578.7470,82.2170,0.0000,48.0870,124.6300,484.5590,A,1106.2615,35
142956,20161231,2016,INDL,C,D,STD,OMCL,USD,935.1030,54.4880,8.4100,16.1930,180.9120,692.6230,A,1241.8587,35
142956,20171231,2017,INDL,C,D,STD,OMCL,USD,980.3040,32.4240,15.2080,11.6450,212.5360,716.1650,A,1863.9520,35
142956,20181231,2018,INDL,C,D,STD,OMCL,USD,1081.2420,67.1920,0.0000,50.5040,204.5800,787.3090,A,2470.1154,35
142956,20191231,2019,INDL,C,D,STD,OMCL,USD,1240.8100,127.2100,10.0580,80.0670,236.9960,897.0270,A,3443.0270,35
143357,20030831,2003,INDL,C,D,STD,ACN,USD,6459.2400,2415.4410,46.1620,1551.2350,3351.0960,13397.2400,A,9211.3289,45
143357,20040831,2004,INDL,C,D,STD,ACN,USD,7987.6790,2838.2460,31.7150,1787.5170,4412.9840,15113.5820,A,14936.4819,45
143357,20050831,2005,INDL,C,D,STD,ACN,USD,8957.3520,2947.4500,31.0720,2021.9810,4862.3890,17094.4200,A,13918.7360,45
143357,20060831,2006,INDL,C,D,STD,ACN,USD,9418.0800,3419.9390,24.7920,2135.0930,5816.4820,18228.3660,A,17219.8545,45
143357,20070831,2007,INDL,C,D,STD,ACN,USD,10747.1620,3545.6740,23.7950,2518.9850,6962.6160,21452.7470,A,24557.9044,45
143357,20080831,2008,INDL,C,D,STD,ACN,USD,12398.5250,3623.0420,6.5700,3034.4540,6847.8780,25313.8260,A,25348.7995,45
143357,20090831,2009,INDL,C,D,STD,ACN,USD,12255.7340,4549.5660,0.5940,2893.1380,6151.3810,23170.9680,A,20557.5480,45
143357,20100831,2010,INDL,C,D,STD,ACN,USD,12835.2530,4841.2790,0.1430,2924.3830,6567.6040,23094.0780,A,22876.3908,45
143357,20110831,2011,INDL,C,D,STD,ACN,USD,15731.5100,5706.0070,4.4190,3471.9770,7906.5890,27352.9140,A,34374.4481,45
143357,20120831,2012,INDL,C,D,STD,ACN,USD,16665.4150,6642.7870,0.0110,3873.2390,8109.2050,29777.9850,A,39016.1464,45
143357,20130831,2013,INDL,C,D,STD,ACN,USD,16867.0490,5634.4100,0.0000,4066.6380,8160.9900,30394.2850,A,45954.1068,45
143357,20140831,2014,INDL,C,D,STD,ACN,USD,17930.4520,4923.9070,0.3300,4282.4970,8158.0790,31874.6780,A,50946.1289,45
143357,20150831,2015,INDL,C,D,STD,ACN,USD,18266.0580,4363.2140,1.8480,4500.2510,8532.1990,32914.4240,A,59079.1033,45
143357,20160831,2016,INDL,C,D,STD,ACN,USD,20609.0040,4908.4840,2.7730,4810.4450,8878.9240,34797.6610,A,71377.3950,45
143357,20170831,2017,INDL,C,D,STD,ACN,USD,22689.8900,4129.8710,2.9070,5142.4020,9824.2790,36765.4780,A,80490.2333,45
143357,20180831,2018,INDL,C,D,STD,ACN,USD,24449.0830,5064.5520,5.3370,5841.0410,10151.7510,41603.4280,A,108041.6475,45
143357,20190831,2019,INDL,C,D,STD,ACN,USD,29789.8800,6130.1660,6.4110,6305.0740,11061.8960,43215.0130,A,125991.3336,45
143421,20031231,2003,INDL,C,D,STD,WMGI,USD,322.1030,66.5710,6.2280,31.7240,63.2690,248.9320,A,1004.4464,35
143421,20071231,2007,INDL,C,D,STD,WMGI,USD,669.9850,244.5610,1.2250,20.7450,73.3840,386.8500,A,1064.5008,35
143421,20131231,2013,INDL,C,D,STD,WMGI,USD,1007.4510,175.4320,4.1740,-42.9750,119.4250,242.3300,A,1473.8957,35
143421,20141231,2014,INDL,C,D,STD,WMGI,USD,892.6760,229.9010,0.7180,-65.5070,187.6510,298.0270,A,1379.1565,35
143421,20151231,2015,INDL,C,D,STD,WMGI,USD,2089.6750,139.8040,2.1710,-98.4000,206.9380,415.4610,A,2482.6331,35
143421,20161231,2016,INDL,C,D,STD,WMGI,USD,2290.5860,412.2650,33.9480,-47.0950,474.5180,690.3620,A,2376.1550,35
143421,20171231,2017,INDL,C,D,STD,WMGI,USD,2128.7240,167.7400,58.9060,-16.2560,415.2950,744.9890,A,2348.9154,35
143421,20181231,2018,INDL,C,D,STD,WMGI,USD,2694.4010,191.3510,201.6860,4.5690,467.1260,836.1900,A,3417.6343,35
143421,20191231,2019,INDL,C,D,STD,WMGI,USD,2585.6400,166.8560,437.4700,24.5530,850.0080,920.9000,A,3920.1547,35
143640,20021231,2002,INDL,C,D,STD,KMR,USD,1439.1900,0.0000,0.0000,0.0000,19.3000,0.0000,I,1442.2099,10
143640,20031231,2003,INDL,C,D,STD,KMR,USD,1506.2860,0.0000,0.0000,0.0000,16.2420,0.0000,I,2104.8682,10
143640,20041231,2004,INDL,C,D,STD,KMR,USD,1639.3480,0.0000,0.0000,0.0000,25.6650,0.0000,I,2204.2306,10
143640,20051231,2005,INDL,C,D,STD,KMR,USD,1583.6610,0.0000,0.0000,0.0000,25.6520,0.0000,I,2632.9523,10
143640,20061231,2006,INDL,C,D,STD,KMR,USD,1699.9710,0.0000,0.0000,0.0000,18.6480,0.0000,I,2845.9554,10
143640,20071231,2007,INDL,C,D,STD,KMR,USD,2213.8000,0.0000,0.0000,0.0000,30.8000,0.0000,I,3834.5501,10
143640,20081231,2008,INDL,C,D,STD,KMR,USD,2462.1000,0.0000,0.0000,0.0000,7.9000,0.0000,I,3118.3600,10
143640,20091231,2009,INDL,C,D,STD,KMR,USD,2534.7000,0.0000,0.0000,0.0000,11.1000,0.0000,I,4673.7963,10
143640,20101231,2010,INDL,C,D,STD,KMR,USD,2683.8000,0.0000,0.0000,0.0000,10.4000,0.0000,I,6146.8070,10
143640,20111231,2011,INDL,C,D,STD,KMR,USD,2732.3000,0.0000,0.0000,0.0000,9.8000,0.0000,I,7734.9267,10
143640,20121231,2012,INDL,C,D,STD,KMR,USD,3476.0000,0.0000,0.0000,0.0000,12.0000,0.0000,I,8686.8043,10
143640,20131231,2013,INDL,C,D,STD,KMR,USD,4092.0000,0.0000,0.0000,0.0000,11.0000,0.0000,I,9482.0138,10
143912,20041231,2004,INDL,C,D,STD,AXON,USD,109.4530,31.9590,0.0050,30.4810,8.9340,67.6400,A,1930.3968,20
143912,20141231,2014,INDL,C,D,STD,AXON,USD,185.3680,81.1410,0.0380,33.7050,31.9730,164.5250,A,1403.4665,20
143912,20161231,2016,INDL,C,D,STD,AXON,USD,278.1630,89.0660,0.0800,31.8510,78.0390,268.2450,A,1268.3580,20
143912,20171231,2017,INDL,C,D,STD,AXON,USD,338.1120,81.9670,0.0400,13.2230,107.9500,343.7980,A,1403.7050,20
143912,20181231,2018,INDL,C,D,STD,AXON,USD,719.5400,349.4620,0.0000,26.8410,166.0110,420.0680,A,2572.9813,20
143912,20191231,2019,INDL,C,D,STD,AXON,USD,845.6390,350.8330,3.8170,-6.3940,195.5660,530.8600,A,4360.0134,20
